"Path in reciprocal space";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up"
0,5;-40,721242032332455;-40,72103374493258;-40,67281279844434;-40,67271780801019;-40,62361646043176;-40,62359744670225;-27,12665708376944;-17,16604801503274;-17,162679979077634;-16,843978897740342;-16,83518471068508;-16,78888861479222;-16,785142755458175;-16,76755870179209;-16,76609070289661;-16,73368053396656;-16,732546912278735;-16,73139863478902;-16,730345224715084;-16,655841837200793;-16,65557125293554;-16,638971333803593;-16,63788899709203;-16,291509210162136;-16,290791740586318;-7,195768135985957;-7,15847234748296;-7,156388809918204;-5,860620398197453;-5,841976447594496;-5,839232440619378;-5,834785235895297;-5,82564394849402;-5,808937488560289;-5,796864001522446;-5,783123427066876;-5,733814504634969;-5,731647074715772;-5,6257201437200415;-5,553294776968417;-5,546384859757716;-5,5401583300912405;-5,5328958029743545;-5,529848471004451;-5,524758744703169;-5,514626638158165;-5,504628447967442;-5,496747546068586;-5,49602235691936;-5,49486521218748;-5,479542190705836;-5,478732939210006;-5,475505418873527;-5,470589949687883;-5,4483476116443645;-5,442058882432922;-5,383766725398718;-5,366280066022372;6,442629089160951;6,852628463620203;7,296044516363091;7,444135659561355;8,28937385181595;8,43681554359879;10,0701337424285;10,909963239752088;11,00404809619042;11,290586330728297;11,711804487085331;11,901351982905389;11,924444270210918;12,121304816287422;12,186610944282409;12,241566799177564;12,607712866616815;12,936929876091884;13,089368585217594;13,313266908554773;13,56421555090085;13,585037947855424;13,715178116902482;14,057784941418605;14,156113379033817;14,156176796249358;14,223589591315823;14,412352323873089;14,450517969256998;14,59119043384147;14,958739035889865;15,081784327834011;15,290977007229937;15,69887981111496;15,937234414547952;16,46873559994246;16,4783066536252;16,517832717611874;16,547857038771223;16,564227319546497;16,780725744025634;16,86965644828662;17,22501935502074;17,871403558600978;18,02808722768494;18,625928682010834
0,53725291934869;-40,72097996499747;-40,720771633247345;-40,6730807860829;-40,672982223345166;-40,62361382673403;-40,62360289997838;-27,12665695260076;-17,163922279483018;-17,160552905493148;-16,843677941000486;-16,834913779649032;-16,789185957690478;-16,785416660492462;-16,772496300920565;-16,771065447207494;-16,733853693047394;-16,73377222227555;-16,732697284069875;-16,732465605252624;-16,653059798268806;-16,65273815520206;-16,63456998821442;-16,633559609095485;-16,293603314819904;-16,292880667743855;-7,195770315783635;-7,158429736870088;-7,15637015217366;-5,860602712017856;-5,842142504579875;-5,839217327155342;-5,835517068831481;-5,825570653886189;-5,809071689184135;-5,796813754052757;-5,782348121034918;-5,735638698613534;-5,729819129507965;-5,625717593425294;-5,553187264795932;-5,54632119452856;-5,5402912618603715;-5,53271546989162;-5,529839109308752;-5,524870894738007;-5,515011157347567;-5,504357667076229;-5,49653677652098;-5,496173820306474;-5,494745080847574;-5,480710154019169;-5,478260515676068;-5,4754939613668565;-5,470492787644849;-5,448539354695083;-5,4412643135837095;-5,384207122653793;-5,366000599640365;6,447613028818642;6,85638907700688;7,298589180515642;7,4430325816129015;8,292024437933728;8,419481712900831;10,07818841226973;10,90588316901783;11,005729423598753;11,294681293254403;11,717496459805579;11,916983914763485;11,926636188562073;12,086099813730323;12,184157692351658;12,248277751009402;12,621932000130391;12,93757168317765;13,093892743094738;13,3133515841702;13,5513270251122;13,566400824619285;13,692820429728378;14,064186092548317;14,117653720036447;14,147770694602599;14,275123501547004;14,449063707507682;14,458488935267658;14,582266144645773;14,959853634974616;15,078506658954227;15,29085083792258;15,694784797749273;15,925296063273501;16,411321199101447;16,455508153745146;16,486039203770275;16,610163280504914;16,643873226171213;16,6995905571544;16,953167679390525;17,208649629583114;17,895266303111708;18,036083180990744;18,60674934390402
0,5745506404586989;-40,720190807508445;-40,7199894257352;-40,673874836844924;-40,673780544863845;-40,62362698622073;-40,6236122322459;-27,1266565880668;-17,157554974105572;-17,15421952343228;-16,84278171160759;-16,834093016553624;-16,79008911582698;-16,786222559835014;-16,785707202770425;-16,784354020625415;-16,74007522619641;-16,739217307586944;-16,73366274216169;-16,732515219355783;-16,645574503282866;-16,64515793573176;-16,623062176910718;-16,62218819881871;-16,299830454503315;-16,29908316731078;-7,195776740952374;-7,158306747713525;-7,156316857632091;-5,860561765025064;-5,84262087623662;-5,8391786598808855;-5,837515188725391;-5,82535470342252;-5,809471259136602;-5,796669261810746;-5,780200280408121;-5,738188254648807;-5,727279022296808;-5,625705591892577;-5,552869769106473;-5,546130194781351;-5,5406504130378025;-5,532243000235865;-5,529814315732278;-5,5251996401657255;-5,516022764889654;-5,503684964858495;-5,496472890622243;-5,495919583264367;-5,49451688704042;-5,4830391793114455;-5,477821247491721;-5,475473110751218;-5,4702036920847394;-5,449114200725521;-5,439072233256265;-5,38544602379871;-5,365249372562415;6,462539431649198;6,867547425673648;7,306217735693245;7,439518173238404;8,29983600146;8,369120586446206;10,102256664519041;10,879796308703861;11,027205590329817;11,306919393909643;11,734172285960597;11,932379615381523;11,960004294660742;11,994037722221762;12,177642411243038;12,268585375301644;12,651819412018526;12,936627763214416;13,107212255870447;13,31363505093263;13,516069047553096;13,51786023145138;13,632011760298074;14,041867504195825;14,083118896524887;14,165323589817696;14,37330537946315;14,445273076294226;14,555952643742591;14,55729497912764;14,963197169720651;15,068452792427987;15,290501695292857;15,682958972406682;15,890792970651034;16,328045800046958;16,416568124730663;16,48227303997771;16,590120542622948;16,702420826619676;16,763085663911898;17,070138186364147;17,167102640443204;17,95877298922512;18,05897136941104;18,563881705153104
0,6118035598073889;-40,71888283138633;-40,71868432341153;-40,675187941056286;-40,67509164601653;-40,623639606885924;-40,62362140662098;-27,126655957372687;-17,14704050101268;-17,14374987730613;-16,841289039509434;-16,83273554776642;-16,804278699730855;-16,802957876611025;-16,79157589432329;-16,78755874437291;-16,748559007115706;-16,747847263937032;-16,733703914868407;-16,732545525244063;-16,635004042139506;-16,634479600717007;-16,607464364969687;-16,60673058978325;-16,31000509287705;-16,30923730934454;-7,195786248822063;-7,158108188513719;-7,156233185102141;-5,8605261455706215;-5,843373130969805;-5,840316082944307;-5,83910836931636;-5,824985841960225;-5,81009912511228;-5,796452031737282;-5,777082122838697;-5,7407049146166145;-5,724782895255351;-5,62568453568292;-5,552338867422206;-5,5458149750750865;-5,541096695726101;-5,531598229827061;-5,529784898571333;-5,525724886113873;-5,517387992116778;-5,502865712288856;-5,496767259585274;-5,49490745410469;-5,494323630642955;-5,4860667571752275;-5,4774416067578935;-5,475427332221262;-5,46971630166299;-5,45004163453331;-5,435881283961183;-5,387300820294588;-5,36419096345356;6,487331188939736;6,88569836451874;7,318917331441284;7,4329987530663635;8,290202584579516;8,312388855956131;10,142052848516524;10,82742641425613;11,078323235057683;11,327130326224808;11,760636195922247;11,867265913105816;11,93887681010034;12,021220552287724;12,169966066590465;12,302985738390237;12,67772040099716;12,926184985978285;13,128502321731677;13,314101074343471;13,451591932775239;13,467607931249477;13,549282913587122;13,962997391466622;14,113670642402484;14,21037656289397;14,441285095279893;14,48738672945139;14,513764931472208;14,675204488944129;14,968531697286693;15,051057927206502;15,29003644217627;15,664368654096945;15,839994705845292;16,255977292687255;16,353973537123302;16,48446989860374;16,518466971034112;16,802053490046074;16,88823612626661;17,115172848011508;17,1895113784286;18,04582557907485;18,093560796079153;18,5105118987267
0,6490564791560789;-40,71707044336603;-40,71687388606881;-40,67700872671389;-40,67690363811351;-40,62364921472958;-40,62363242689629;-27,12665513455019;-17,132532160008108;-17,12929123400615;-16,839231676423275;-16,830855535230924;-16,826060636544177;-16,8247147503692;-16,793632426908058;-16,789413055733096;-16,75801739304313;-16,757451536018227;-16,733741664570594;-16,73256559596146;-16,622583404712678;-16,621955087275904;-16,59006310296666;-16,589460090569528;-16,3238588789131;-16,323058479678433;-7,195797486403052;-7,157847257654862;-7,156131841293773;-5,860571458975779;-5,844341136656666;-5,843387462347438;-5,839023842678914;-5,82445881157526;-5,810919231295357;-5,796197114724711;-5,7734418554942994;-5,743120502132681;-5,722453069712223;-5,625653126610676;-5,55160621154012;-5,545399910890888;-5,541520851110158;-5,530902722086521;-5,52978334235376;-5,5264116085222525;-5,518903082641582;-5,502053669357013;-5,4969947849524186;-5,494235819938377;-5,493577904197491;-5,489433114972011;-5,477058776038485;-5,4753632377236485;-5,469044529463953;-5,451298900732135;-5,432092412513485;-5,3896060659063405;-5,363013466083316;6,5218587684280385;6,91005100509045;7,336665686758183;7,422516308518205;8,188990124280352;8,328955370979537;10,1970892869145;10,76210315388837;11,150935039979403;11,354895509231454;11,721015879839378;11,794911815920713;11,940643068790653;12,089690912260718;12,16674062716735;12,35221340208462;12,688722517466426;12,896958049862262;13,156122621393038;13,314530917907339;13,37515853615552;13,41670961547815;13,460200119188167;13,892271753387677;14,15421528449269;14,26857042214386;14,441490116030325;14,45858569933905;14,60783224094594;14,801655715756088;14,974675192990004;15,026009968428017;15,289590781940834;15,639708213027946;15,78372250443431;16,193509694736484;16,270596973196007;16,387084915856427;16,58703248281735;16,900561889344637;17,010819814603984;17,065160045032542;17,308530725906255;18,134151569811515;18,14170823612084;18,391106639826397
0,6863542002660877;-40,71477062642301;-40,71458422216404;-40,67931182129306;-40,67920753011523;-40,62365528966964;-40,62364113652726;-27,126654187041865;-17,114246419234476;-17,11108315031965;-16,84987262138138;-16,84841206680861;-16,8365966565155;-16,828461666271945;-16,796249733207688;-16,79176662778444;-16,767657231804172;-16,767239108782718;-16,733774333425288;-16,732584900024634;-16,60903263202899;-16,608334696087685;-16,57227875755553;-16,571818367448124;-16,340957205567534;-16,34008051727125;-7,195810137128866;-7,157540916432587;-7,1560286911420015;-5,860795113154366;-5,846247434967517;-5,8454526673106395;-5,838944530476266;-5,82377067334185;-5,811902602588948;-5,795929621838014;-5,769639978309146;-5,745410744164107;-5,720360004587491;-5,625614840603615;-5,550690503891955;-5,544916003367009;-5,5418710206937725;-5,530231022675754;-5,529839815392352;-5,527226288598345;-5,520447807723456;-5,501279169072519;-5,497122962641486;-5,49428294671282;-5,4928204132537966;-5,492055463606541;-5,47666326367251;-5,4752973351192935;-5,468192876980131;-5,452850550273887;-5,4279872722471785;-5,392233670767255;-5,361847459865732;6,565940130484188;6,939166778151058;7,359434559731539;7,406858980008806;8,072618958762206;8,348474908369461;10,266681806550059;10,694387766850715;11,23808090793699;11,388493179512022;11,56597788875228;11,834361452975823;11,930487218444352;12,153005824000985;12,175329984468599;12,417083757859185;12,681163290605305;12,847453052106736;13,18727302195705;13,29223940257782;13,314544146789393;13,368218619536826;13,374534596405324;13,835801190532361;14,200814883698149;14,330518427363533;14,39617394042926;14,45198802855949;14,729681052771657;14,923208768090019;14,978709038646208;15,001877497883614;15,289248809205372;15,609895502014803;15,732762480599744;16,134992341856243;16,169765338334756;16,301092896913026;16,67814147012064;16,99183401418707;17,025547571221864;17,123102702008993;17,42607025288491;18,155852053059338;18,234257075665653;18,24423925166868
0,7236071196147777;-40,71200700547281;-40,71183015193741;-40,68208073370146;-40,681967747118144;-40,62366643750014;-40,623650868274964;-27,12665319794834;-17,092509427901653;-17,08943128148423;-16,874974446821195;-16,873405395867305;-16,833456393549998;-16,825591075996908;-16,79938707178033;-16,794606419608428;-16,776950342587423;-16,776673690956226;-16,73381371791125;-16,73260687657034;-16,594777313477845;-16,59402111640684;-16,555184168384937;-16,554892969331366;-16,36059778614645;-16,359593570337314;-7,195823743848198;-7,157208225302568;-7,155941190426361;-5,861307170868954;-5,848491521052178;-5,846627213594687;-5,8388723760546455;-5,822924641512233;-5,81301347441981;-5,795682643656612;-5,765943731290342;-5,7475675938389434;-5,718567798389559;-5,625574318314889;-5,549616780466637;-5,544429142864502;-5,54211092981779;-5,529979630966722;-5,529599291923014;-5,528114663858202;-5,521950200282403;-5,500537780114814;-5,497146297772976;-5,495949020726895;-5,494486925412024;-5,490473238948046;-5,476262812238441;-5,475238312301382;-5,467177877195972;-5,454634077950722;-5,423775838845866;-5,395106692090331;-5,360785073330237;6,619339152915416;6,970331721174684;7,384940226584648;7,387195411547834;7,948703090682944;8,369520689842988;10,34996155378431;10,631258785669548;11,335012046239628;11,382414872703363;11,45373278876845;11,875865863484368;11,90410546443021;12,194253431547745;12,200206455514893;12,49815018662981;12,65519420497429;12,792955001698612;13,206149145088757;13,217669714034562;13,296832124418588;13,313867236049777;13,316998957281514;13,799484867213177;14,233577254466834;14,348449588549585;14,39096865424957;14,47776120535278;14,849491553564897;14,92708164825581;14,975717490371387;15,088303875119498;15,289085952371742;15,579264579261471;15,693652239763132;16,055235392596;16,07289888294513;16,229163126562476;16,782933310627275;17,002197146426425;17,071162230116343;17,21798515457654;17,541362433503295;18,018097574341617;18,243265683676665;18,313115955532478
0,7608600389634678;-40,708818471177324;-40,70865075223933;-40,68527634552201;-40,6851603050144;-40,62367805860492;-40,62365742417168;-27,126652271825932;-17,067726573833607;-17,06478099888324;-16,90104986332525;-16,89931948058848;-16,82982634844152;-16,82228150634939;-16,803020112374945;-16,79789450092411;-16,7854605500609;-16,78532222697271;-16,733844837832404;-16,732622905149825;-16,580070553689012;-16,579281182325843;-16,53999079472589;-16,53993229267456;-16,381595711401555;-16,38039704180763;-7,195836675522935;-7,156872387652322;-7,155886924288341;-5,862139297174373;-5,8498973543088395;-5,847774045627567;-5,838815790582941;-5,821934903683509;-5,814220327174294;-5,795475428453498;-5,7625408752792815;-5,749596603819665;-5,717124525506934;-5,62553535424792;-5,548421460030294;-5,544027404304334;-5,542246784808701;-5,530220732364174;-5,529012054535712;-5,529001674664604;-5,523362371198066;-5,49979854336539;-5,498597663440915;-5,497085082582931;-5,494857183535876;-5,488975569183591;-5,4758963406822;-5,475195442259479;-5,466021932368097;-5,456572587656255;-5,419599563009446;-5,398166720094744;-5,359888988576822;6,68175569885358;6,9980015547280905;7,357037788631098;7,419925432683284;7,825439053544498;8,390261310967707;10,445860020128402;10,577608210405414;11,233686099304856;11,437764897127002;11,491892245067255;11,862630920839962;11,916091157063708;12,191721594191128;12,240420220439198;12,595230048233791;12,612884346658442;12,762280282520555;13,121150726972717;13,228236142455609;13,242040971439847;13,254143884277719;13,31258010079175;13,789597821848306;14,195114921784942;14,374719367344065;14,447040364113471;14,518383843897391;14,869602704180162;14,96032036120683;14,963915091415567;15,22692518686876;15,289174714319067;15,557494013802373;15,666867191259842;15,93147647762873;15,99939574714544;16,173244921525868;16,893284634360487;16,999071487228516;17,13491569740863;17,290354316675387;17,653731630974278;17,829346173814614;18,235315931586555;18,28102041861942
0,7981577600734766;-40,70523343979561;-40,705077432888736;-40,68886648542189;-40,68874764304656;-40,62368749567084;-40,6236691516996;-27,12665151491464;-17,040549346752435;-17,037735191036774;-16,927865717872606;-16,925934706586595;-16,825741391811178;-16,818558955168466;-16,80710506583356;-16,801593626130366;-16,792702108580897;-16,792679927375442;-16,733874471264834;-16,732638558162105;-16,5650903545584;-16,564286750039237;-16,529017840263965;-16,52874980845542;-16,401732830455725;-16,40022164033832;-7,195847560835681;-7,15655629214632;-7,155883209071468;-5,863098966100573;-5,850510016040035;-5,8488101676713615;-5,838782483460493;-5,820805531851501;-5,815503574456922;-5,795316943946986;-5,759552773144027;-5,751515785988327;-5,716074074995919;-5,625503853572225;-5,547159344899164;-5,543847835420765;-5,54230284851494;-5,530516659007742;-5,529836952332122;-5,528383962758742;-5,524656864849825;-5,500583675095899;-5,499045361430659;-5,496990985843206;-5,49537064239344;-5,487705530213278;-5,4755884016097705;-5,4751835227011725;-5,464754193383161;-5,4585591665034885;-5,415551098791521;-5,401379141093228;-5,359213102440045;6,752823793971349;7,010448301414882;7,328180003743858;7,457618147763818;7,711670874468415;8,408450122749098;10,536927843060324;10,553122758652272;11,078742144348444;11,541408591434239;11,547812498095933;11,809460615040956;11,951749770217575;12,136628488398895;12,292703314250952;12,557341121383072;12,706602211297929;12,77439968941891;13,04126111683534;13,169539766339742;13,174793655474991;13,256495782859083;13,311078105491452;13,810733563615706;14,117155091505541;14,444724055238053;14,49751013233491;14,564517495385932;14,79711752399637;14,931407078272551;15,06808758780903;15,289556098069985;15,370483403162376;15,554174181424207;15,650346038604708;15,805038021963814;15,907999045405827;16,134225861597066;17,000534999210554;17,01842255535179;17,17980922992023;17,338611446847136;17,638538454866584;17,762526255292727;18,151105800440366;18,316336851396024
0,8354106794221666;-40,7012855762839;-40,70114356510102;-40,692808870451366;-40,69269251956753;-40,623694717905074;-40,623671528699994;-27,12665096973451;-17,011865138660358;-17,00922889072523;-16,95526624393268;-16,953110078115053;-16,82124689381232;-16,81445832452751;-16,811599941673837;-16,805670260800284;-16,798032079035657;-16,79795884429228;-16,73389031220097;-16,732649818136938;-16,549952538677676;-16,549151966140293;-16,525899910097095;-16,52527280084122;-16,416898342171105;-16,415013476337037;-7,195854370942213;-7,156280343407725;-7,155943637080414;-5,863860544019305;-5,850544387254077;-5,849649594480317;-5,838764920058676;-5,819556258873944;-5,816839933112972;-5,795217916187477;-5,757050090091896;-5,75333372130563;-5,715435217997246;-5,625480376738373;-5,545910128710546;-5,544058343519967;-5,542308267096592;-5,530749229092327;-5,530473972971087;-5,527683918870847;-5,525817867314385;-5,501784271023996;-5,498273313742827;-5,4970012438452756;-5,495904816755046;-5,4868210432601305;-5,475366111697561;-5,475192584476793;-5,463403524575934;-5,460433803604954;-5,4117002917454835;-5,404700661263751;-5,358786069191533;6,832091006973971;6,988105777486469;7,3107162387362425;7,5003011033032845;7,616177121593513;8,42146626147683;10,51159642265329;10,670305537823191;10,931453800279726;11,610776779502027;11,634707550525828;11,747601585432704;11,979865522935956;12,052988737031091;12,354104193894356;12,492359648339233;12,820017151381144;12,82488481573126;12,972668576244724;13,080066026657859;13,123194835643085;13,261545693066783;13,309883411695187;13,862882400117847;14,030650510366556;14,52848862732505;14,542546786944126;14,595592544592312;14,713236163686679;14,899303111799993;15,151512614643652;15,290166355893927;15,515548203340222;15,572690109617367;15,642293813769848;15,688471150929418;15,795021129247692;16,111804316522;17,06107434438063;17,092040146094334;17,196467247497562;17,364727929983058;17,47157842750273;17,867023387639012;18,061012164388913;18,347776764429067
0,8726635987708566;-40,697091521086286;-40,69699074442837;-40,69696510492867;-40,69686433190299;-40,62370075883429;-40,62367297501563;-27,126650750819312;-16,983176562750224;-16,98309994332328;-16,980772909262793;-16,980696612361694;-16,816473057817753;-16,81635556023588;-16,81011405405698;-16,80999672624659;-16,800194331765084;-16,800077015247027;-16,733896644711344;-16,732653835848673;-16,534784612166497;-16,53470700244184;-16,53399241309673;-16,53391510198566;-16,422325851318917;-16,42027095362838;-7,195855363131893;-7,156089527693473;-7,156054808192578;-5,864157830961434;-5,850232580379025;-5,850224425554068;-5,838756238847551;-5,818208815395875;-5,818207561757768;-5,795182780207915;-5,7550699232875555;-5,755067541859785;-5,715216737646259;-5,625465837998723;-5,544791368654471;-5,54478386473572;-5,5422976699058655;-5,530786174814653;-5,530779656297262;-5,5268302964543;-5,526826264129022;-5,502179484159642;-5,497492041124207;-5,497487342053582;-5,496112484592327;-5,486490071213023;-5,4752398007577225;-5,475239612912087;-5,46201991118704;-5,462019372443013;-5,408105133692817;-5,40810488564029;-5,358633020805788;6,918877183617772;6,919022085301537;7,308853429389249;7,54798910703728;7,548090247257282;8,426447927824894;10,502998235674292;10,79570918510931;10,795780186274024;11,679274308905423;11,67932677878613;11,680984663430918;11,998019702705376;11,998049637961731;12,422295418230346;12,422341517253573;12,872830854998105;12,872865605315468;12,981680022627543;12,981752097689712;13,09924722149876;13,261895167284964;13,30942535900896;13,941436860202945;13,941551093461058;14,583475573481797;14,583518234937909;14,620667011653799;14,620763221689533;14,885462657323497;15,188257780501278;15,290608003104435;15,610084652708833;15,610145933756455;15,640421153752538;15,6604366107457;15,660479420580549;16,10472257605618;17,126289927588218;17,126361506884614;17,16029484199992;17,37256527174681;17,401083562877734;17,966301504739928;17,96636845608953;18,377698702087073
0,9197569103978807;-40,706279812534575;-40,70612125166039;-40,68781737429776;-40,687697229975925;-40,62368165642161;-40,62366257909608;-27,12665169363843;-17,040110558091417;-17,03711366423418;-16,9350804488228;-16,93345025247312;-16,826937888772374;-16,819661795297097;-16,805891497132325;-16,800484174084502;-16,786692344930827;-16,786548784549687;-16,73386864196149;-16,732634025503963;-16,58240042881822;-16,581878426227945;-16,504573878205342;-16,50377901620685;-16,408129147758235;-16,406372245880426;-7,1958438315633;-7,156581491999205;-7,155911151847864;-5,862769322405888;-5,850388799734957;-5,849153348173779;-5,838759357319648;-5,821006856263709;-5,815329534240155;-5,795317610955856;-5,758415037701337;-5,7526712184585405;-5,716047753936452;-5,625512110214645;-5,547689402067793;-5,543456064796001;-5,5423431356417305;-5,53015564542774;-5,529815070859494;-5,52842967505586;-5,524537005150038;-5,5007367204354995;-5,4996064817493515;-5,496025366993639;-5,495861836916925;-5,487901346816042;-5,475475003128539;-5,475335987011578;-5,4637525839281675;-5,459328546623176;-5,41508659149906;-5,401866622635867;-5,359262085006558;6,686405485881084;7,112383872396762;7,262511560050516;7,5407129737521865;7,659736009394783;8,401460698865852;10,537046543782468;10,568066918185734;11,063774413545357;11,521666395297029;11,53000185199382;11,827714719367668;12,00053787069579;12,134051113656268;12,287564379415295;12,571931563109082;12,70540036051039;12,763473363751098;13,031309550711178;13,040234467076555;13,271125072447694;13,297775037439841;13,311279682532632;13,761926474841642;14,149671918581333;14,424266915264967;14,427232570673828;14,659701630024733;14,823778593385352;14,91182402596506;15,046126112816228;15,265694525447733;15,36517267411986;15,635505075838628;15,658799967707644;15,716704954271735;15,943278434227924;16,129192206351256;16,86726544330457;17,157647073349622;17,316443065337822;17,34642764772277;17,520439136976826;17,77228309804548;18,144643304867365;18,28783156168079
0,9668502220249047;-40,716202817789735;-40,71601749503084;-40,67785792839116;-40,67775252948356;-40,62366023839539;-40,6236407686207;-27,126654760112828;-17,098285227040556;-17,09463230893133;-16,914007881878792;-16,913383791829204;-16,838257419892045;-16,8300186449269;-16,79453202781415;-16,790138120309813;-16,73815030383977;-16,737572151950022;-16,733564517500202;-16,732384898178797;-16,64542440091473;-16,645223539220062;-16,4751460496975;-16,474404889036947;-16,382778134105394;-16,381308251962746;-7,195801511701569;-7,15742900318004;-7,156141119167554;-5,858567150175815;-5,849035359512325;-5,848086457986719;-5,838723391771717;-5,823765403057663;-5,812376813400522;-5,795700411937675;-5,76172283785291;-5,75201040333709;-5,7183463754212145;-5,625659155657186;-5,551407158227808;-5,54346435802895;-5,54242076907982;-5,52949223512744;-5,529203500679362;-5,526502649631406;-5,521612693267988;-5,502181569863628;-5,49692408751535;-5,495922635155438;-5,495506136099599;-5,4906178097721545;-5,475927232301696;-5,475876640859921;-5,463602475228881;-5,45704105809914;-5,4220769137198594;-5,397060416138318;-5,361171386150582;6,41091034419907;7,138919449955036;7,323862637516188;7,6483086662465425;7,797157054895303;8,319128857163419;10,39951322746579;10,633425395007048;11,287872401492697;11,331934923793897;11,380446333466606;11,965173346697991;11,970780533298022;12,20695988432228;12,371764635602847;12,439525164185644;12,654779994721636;12,729920319584133;13,044433044518227;13,159449360191568;13,315116470042017;13,317451595522279;13,57066444798462;13,586168859475233;14,177401713882416;14,190914050093609;14,459402560954056;14,647535539360483;14,906280596407505;14,919041962595756;14,942508416395363;15,05787013772728;15,323572730905525;15,599554916442496;15,81770811684286;15,832868779946159;16,18409171929364;16,212111831227798;16,668971764202325;17,100590691058187;17,272223006119766;17,56511365421259;17,591872621051696;17,699633560687207;18,156250617661122;18,286668916534136
